geoid,name,county,state,total_population,median_income,median_home_value,educational_attainment,white_alone,black_alone,native,asian,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino
36119005001,Census Tract 50.01, Westchester County, New York,3776,114196,650300,1524,2575,215,0,515,0,0,136,335
36119005002,Census Tract 50.02, Westchester County, New York,4482,137824,669000,1785,3886,28,0,297,0,0,191,80
36119005100,Census Tract 51, Westchester County, New York,3966,79656,540200,1286,3308,81,0,326,0,0,0,251
36119005200,Census Tract 52, Westchester County, New York,4742,152557,689600,1964,4195,21,0,181,0,43,73,229
36119005300,Census Tract 53, Westchester County, New York,5403,117663,542200,1804,2801,810,0,764,0,0,172,856
36119005400,Census Tract 54, Westchester County, New York,1593,250001,988300,839,1256,35,0,36,0,0,78,188
36119005500,Census Tract 55, Westchester County, New York,5564,158788,854700,2567,4593,125,0,200,0,11,206,429
36119005600,Census Tract 56, Westchester County, New York,0,-666666666,-666666666,0,0,0,0,0,0,0,0,0
36119005701,Census Tract 57.01, Westchester County, New York,6623,69481,256700,1812,3413,871,23,83,0,42,17,2174
36119005702,Census Tract 57.02, Westchester County, New York,3016,54444,193000,982,1500,434,0,92,0,8,63,919
36119005800,Census Tract 58, Westchester County, New York,4302,40562,394100,736,1224,475,18,226,0,67,19,2273
36119005901,Census Tract 59.01, Westchester County, New York,4677,51410,194000,1001,1631,529,1,385,0,80,92,1959
36119005902,Census Tract 59.02, Westchester County, New York,5182,75411,527500,1715,3104,827,0,315,0,0,61,875
36119006000,Census Tract 60, Westchester County, New York,4380,75815,444200,1444,1589,1118,0,372,0,0,66,1235
36119006100,Census Tract 61, Westchester County, New York,3748,69457,403800,935,980,830,0,128,0,11,52,1747
36119006200,Census Tract 62, Westchester County, New York,6150,40074,452100,779,1436,585,0,106,0,134,17,3872
36119006300,Census Tract 63, Westchester County, New York,6275,30187,468000,662,863,1866,0,276,0,367,70,2833
36119006400,Census Tract 64, Westchester County, New York,5802,66563,489900,1202,830,2902,0,181,0,29,159,1701
36119006500,Census Tract 65, Westchester County, New York,5812,67500,521600,1182,1871,1805,0,229,0,14,163,1730
36119006600,Census Tract 66, Westchester County, New York,6681,122717,517600,1944,4557,912,13,290,0,0,139,778
36119006700,Census Tract 67, Westchester County, New York,5247,183194,863900,2855,4187,448,17,156,0,37,43,359
36119006801,Census Tract 68.01, Westchester County, New York,5623,172639,684200,2985,4843,132,10,279,0,39,54,266
36119006802,Census Tract 68.02, Westchester County, New York,5781,151379,626800,3124,4836,427,0,216,0,0,13,289
36119006900,Census Tract 69, Westchester County, New York,6065,156397,929700,2797,5310,51,0,294,0,0,108,302
36119007000,Census Tract 70, Westchester County, New York,6094,154399,847900,3255,4957,76,0,346,0,0,116,599
36119007100,Census Tract 71, Westchester County, New York,6031,152483,1060700,3165,4821,106,23,206,0,0,289,609
36119007200,Census Tract 72, Westchester County, New York,6821,89926,550100,2772,4208,429,0,472,0,69,251,1392
36119007300,Census Tract 73, Westchester County, New York,4696,58680,554500,1076,2078,431,0,169,0,27,16,1975
36119007401,Census Tract 74.01, Westchester County, New York,4861,73438,588500,1482,3167,475,0,233,0,0,115,871
36119007402,Census Tract 74.02, Westchester County, New York,2885,116333,688400,1051,2510,59,26,122,0,0,87,81
36119007500,Census Tract 75, Westchester County, New York,4709,169205,1311800,2292,4021,10,33,334,0,0,94,217
36119007600,Census Tract 76, Westchester County, New York,6166,192121,1051600,2996,5534,2,0,200,0,51,139,240
36119007700,Census Tract 77, Westchester County, New York,5074,131579,887300,2115,3999,30,8,295,0,36,26,680
36119007800,Census Tract 78, Westchester County, New York,4146,45792,508200,369,527,449,0,44,0,31,70,3025
36119007900,Census Tract 79, Westchester County, New York,8695,53010,321300,977,1683,385,117,181,0,77,70,6299
36119008000,Census Tract 80, Westchester County, New York,5082,40663,364900,461,596,322,193,3,0,12,18,4131
36119008100,Census Tract 81, Westchester County, New York,4518,59727,346800,754,1466,160,0,188,13,0,0,2691
36119008200,Census Tract 82, Westchester County, New York,6976,95953,473600,1906,4132,284,0,70,0,86,121,2283
36119008301,Census Tract 83.01, Westchester County, New York,2865,82634,541500,707,1622,209,0,17,0,0,28,989
36119008302,Census Tract 83.02, Westchester County, New York,6648,151916,826100,3546,5801,30,0,410,0,14,67,326
36119008401,Census Tract 84.01, Westchester County, New York,2164,196607,1100300,1029,1869,30,20,40,0,0,47,158
36119008403,Census Tract 84.03, Westchester County, New York,3761,90400,647100,1039,2690,59,17,610,0,0,52,350
36119008404,Census Tract 84.04, Westchester County, New York,5379,100000,458200,1796,3283,257,69,727,0,15,59,979
36119008500,Census Tract 85, Westchester County, New York,3258,241250,2000001,1715,2868,5,0,191,0,0,0,194
36119008602,Census Tract 86.02, Westchester County, New York,5839,175972,1237100,1992,4467,425,6,351,0,16,175,399
36119008700,Census Tract 87, Westchester County, New York,5196,80844,516000,1040,4000,3,0,97,0,0,0,1096
36119008800,Census Tract 88, Westchester County, New York,4675,67778,209600,1739,1580,666,0,539,0,42,50,1798
36119008901,Census Tract 89.01, Westchester County, New York,5202,80568,317500,2239,3225,371,0,548,0,74,45,939
36119008902,Census Tract 89.02, Westchester County, New York,3657,63750,591900,1018,1244,578,29,322,0,17,36,1431
36119009000,Census Tract 90, Westchester County, New York,4173,82021,361200,1341,1570,551,77,295,0,0,123,1621
36119009100,Census Tract 91, Westchester County, New York,6224,68511,449100,1327,1265,789,296,328,0,32,36,3774
36119009200,Census Tract 92, Westchester County, New York,7756,72370,527500,1880,1460,1254,115,418,0,38,261,4325
36119009300,Census Tract 93, Westchester County, New York,3534,34643,727800,961,1085,1171,30,441,0,0,0,837
36119009400,Census Tract 94, Westchester County, New York,4167,81839,628100,1460,1367,514,0,326,0,0,72,1888
36119009500,Census Tract 95, Westchester County, New York,4907,60924,353600,1706,2032,545,0,235,0,0,64,2031
36119009600,Census Tract 96, Westchester County, New York,4388,155048,607600,2038,3525,168,31,123,0,33,78,450
36119009701,Census Tract 97.01, Westchester County, New York,2944,124076,656500,1349,2341,9,0,136,0,0,60,398
36119009702,Census Tract 97.02, Westchester County, New York,2531,102500,657600,1177,1972,177,0,125,0,0,34,223
36119009703,Census Tract 97.03, Westchester County, New York,3767,163438,783300,1988,3182,73,0,162,0,0,57,293
36119009800,Census Tract 98, Westchester County, New York,4535,250001,1309100,2558,3514,29,0,593,8,0,124,267
36119009900,Census Tract 99, Westchester County, New York,3008,250001,2000001,1629,2305,3,0,327,0,0,67,306
36119010000,Census Tract 100, Westchester County, New York,5387,250001,1438000,2956,4216,44,0,864,0,12,157,94
36119010100,Census Tract 101, Westchester County, New York,4754,217273,903800,2619,3651,81,0,731,0,0,171,120
36119010200,Census Tract 102, Westchester County, New York,4826,166289,684800,2496,4291,154,0,68,0,14,89,210
36119010300,Census Tract 103, Westchester County, New York,3133,73525,327000,1501,2406,179,0,104,0,32,45,367
36119010400,Census Tract 104, Westchester County, New York,4260,100327,560700,1567,2750,134,31,278,0,57,170,840
36119010500,Census Tract 105, Westchester County, New York,6798,126635,639400,2851,5373,409,0,524,0,0,29,463
36119010600,Census Tract 106, Westchester County, New York,4570,143906,616000,2156,2909,215,0,840,0,0,73,533
36119010701,Census Tract 107.01, Westchester County, New York,5655,189167,853300,3019,3866,97,0,1136,0,0,312,244
36119010702,Census Tract 107.02, Westchester County, New York,5488,127746,348600,3130,3672,235,0,1196,0,0,121,264
36119010801,Census Tract 108.01, Westchester County, New York,3082,135909,543200,1657,2124,153,10,373,0,24,99,299
36119010803,Census Tract 108.03, Westchester County, New York,3374,92727,322400,1706,1911,419,34,364,0,0,78,602
36119010804,Census Tract 108.04, Westchester County, New York,2750,111122,359300,1339,1731,383,0,136,0,0,34,466
36119010901,Census Tract 109.01, Westchester County, New York,2189,94844,461900,891,1313,499,0,145,0,4,45,183
36119010902,Census Tract 109.02, Westchester County, New York,5966,109390,399700,2426,1987,1816,0,548,0,44,294,1277
36119010903,Census Tract 109.03, Westchester County, New York,4810,81542,449000,1208,973,2253,74,327,58,21,170,1008
36119011000,Census Tract 110, Westchester County, New York,2893,105256,419100,801,799,1172,131,248,0,0,52,609
36119011101,Census Tract 111.01, Westchester County, New York,6335,117292,563800,2745,3134,1249,23,768,0,0,185,976
36119011102,Census Tract 111.02, Westchester County, New York,2906,163750,607900,1454,1935,348,24,299,0,14,39,258
36119011200,Census Tract 112, Westchester County, New York,4229,83629,413300,972,1024,975,0,227,0,9,83,1911
36119011300,Census Tract 113, Westchester County, New York,6559,127045,648300,3077,5317,49,9,565,0,0,98,521
36119011400,Census Tract 114, Westchester County, New York,6097,129274,540000,2755,4602,365,17,384,0,0,0,729
36119011500,Census Tract 115, Westchester County, New York,5363,88558,570500,1985,2783,231,0,165,0,0,138,2046
36119011600,Census Tract 116, Westchester County, New York,7156,38116,527000,1147,1657,491,125,76,0,0,102,4830
36119011700,Census Tract 117, Westchester County, New York,2858,126625,626600,1287,2191,8,14,81,0,0,131,447
36119011800,Census Tract 118, Westchester County, New York,5907,201250,791300,2577,4381,156,12,401,0,115,160,682
36119011902,Census Tract 119.02, Westchester County, New York,4539,108365,558500,1419,3177,30,0,345,0,25,87,875
36119012000,Census Tract 120, Westchester County, New York,4789,96750,484800,1430,3924,160,0,172,0,14,27,492
36119012101,Census Tract 121.01, Westchester County, New York,5469,174038,753800,2482,4859,42,0,232,0,13,139,184
36119012102,Census Tract 121.02, Westchester County, New York,4734,124688,584200,1367,4103,39,0,139,0,8,45,400
36119012200,Census Tract 122, Westchester County, New York,7134,105943,578300,2551,5633,314,0,252,0,0,30,905
36119012301,Census Tract 123.01, Westchester County, New York,2570,110455,567500,782,1627,107,54,59,0,17,38,722
36119012303,Census Tract 123.03, Westchester County, New York,4815,207656,928600,2415,4136,35,0,258,0,0,28,358
36119012304,Census Tract 123.04, Westchester County, New York,4813,230357,1121500,2564,4330,45,0,185,0,8,96,149
36119012400,Census Tract 124, Westchester County, New York,5214,188464,927600,2804,4683,65,0,336,0,0,49,81
36119012501,Census Tract 125.01, Westchester County, New York,2968,131761,720800,1524,2796,57,0,50,0,0,11,54
36119012502,Census Tract 125.02, Westchester County, New York,6126,163925,696700,3250,5267,190,20,134,0,33,85,417
36119012503,Census Tract 125.03, Westchester County, New York,3574,125227,562900,1590,3099,119,0,78,0,0,54,224
36119012600,Census Tract 126, Westchester County, New York,4764,153393,733500,2387,4100,165,0,206,0,0,97,196
36119012700,Census Tract 127, Westchester County, New York,4752,177188,980000,2115,4243,55,9,174,0,0,50,230
36119012802,Census Tract 128.02, Westchester County, New York,6953,90250,619900,2660,4871,49,0,74,0,0,127,1832
36119012900,Census Tract 129, Westchester County, New York,4347,52240,168000,968,1669,270,0,237,0,7,54,2110
36119013000,Census Tract 130, Westchester County, New York,6715,83380,472600,1847,3642,87,0,103,0,0,44,2839
36119013102,Census Tract 131.02, Westchester County, New York,6575,192852,906800,3593,5504,64,0,654,0,29,115,209
36119013103,Census Tract 131.03, Westchester County, New York,5313,173500,817900,2724,4431,8,0,453,0,28,53,340
36119013104,Census Tract 131.04, Westchester County, New York,6066,237500,947400,3170,5214,98,47,439,0,0,34,234
36119013201,Census Tract 132.01, Westchester County, New York,4316,220855,810800,2126,3331,127,0,374,8,18,79,379
36119013202,Census Tract 132.02, Westchester County, New York,2975,111625,590800,1379,2312,79,0,337,0,0,146,101
36119013301,Census Tract 133.01, Westchester County, New York,3356,46917,352500,454,267,605,223,69,0,0,43,2372
36119013304,Census Tract 133.04, Westchester County, New York,5129,62201,341300,843,996,744,114,122,0,65,0,3202
36119013400,Census Tract 134, Westchester County, New York,6473,70240,367800,1676,2530,942,0,259,0,0,254,2488
36119013500,Census Tract 135, Westchester County, New York,3854,82153,397000,1336,2037,121,80,117,0,0,40,1539
36119013600,Census Tract 136, Westchester County, New York,4925,61829,392200,1236,1811,570,254,284,0,0,119,2136
36119013700,Census Tract 137, Westchester County, New York,5555,124112,452000,2741,4144,420,0,231,0,0,121,639
36119013800,Census Tract 138, Westchester County, New York,3378,135931,515300,1548,2777,117,25,197,0,19,62,181
36119013900,Census Tract 139, Westchester County, New York,4831,99306,523400,1890,3140,443,0,238,0,34,258,718
36119014000,Census Tract 140, Westchester County, New York,2246,100375,377700,513,1707,46,0,41,0,7,86,359
36119014100,Census Tract 141, Westchester County, New York,5843,46884,318900,1236,2397,974,44,242,0,16,391,1779
36119014200,Census Tract 142, Westchester County, New York,3492,53854,300300,583,1087,745,0,55,0,0,91,1514
36119014300,Census Tract 143, Westchester County, New York,4115,35813,290500,269,427,983,19,209,0,0,252,2244
36119014400,Census Tract 144, Westchester County, New York,6039,73354,274900,1093,1446,1569,63,72,0,0,55,2881
36119014500,Census Tract 145, Westchester County, New York,4488,85755,286600,1403,2573,466,0,203,0,17,268,961
36119014604,Census Tract 146.04, Westchester County, New York,4604,77854,330900,1003,3516,96,0,49,0,0,120,823
36119014605,Census Tract 146.05, Westchester County, New York,3241,61464,353800,1370,2454,214,0,370,0,8,42,153
36119014606,Census Tract 146.06, Westchester County, New York,5906,170313,575100,2909,5277,101,0,199,3,0,77,249
36119014607,Census Tract 146.07, Westchester County, New York,4207,138679,442900,1713,3004,367,10,211,0,0,63,552
36119014701,Census Tract 147.01, Westchester County, New York,4858,82870,346900,1090,3031,439,23,129,0,10,89,1160
36119014703,Census Tract 147.03, Westchester County, New York,6295,99485,352900,1744,4377,270,0,191,0,0,0,1457
36119014704,Census Tract 147.04, Westchester County, New York,2722,82649,400300,554,1382,431,0,22,0,4,87,796
36119014804,Census Tract 148.04, Westchester County, New York,8013,88519,332500,2344,5244,296,37,303,0,0,39,2094
36119014805,Census Tract 148.05, Westchester County, New York,4305,137143,593400,1599,3285,389,0,113,0,29,99,390
36119014806,Census Tract 148.06, Westchester County, New York,6679,121689,423300,2510,5169,245,90,314,0,0,139,722
36119014808,Census Tract 148.08, Westchester County, New York,3467,129423,440700,1531,2771,63,0,289,0,0,33,311
36119014809,Census Tract 148.09, Westchester County, New York,6541,96477,444400,2387,5193,137,0,436,0,39,90,646
36119014810,Census Tract 148.10, Westchester County, New York,2032,38323,256300,370,1861,0,0,51,0,0,28,92
36119014811,Census Tract 148.11, Westchester County, New York,5773,134773,445700,1888,4553,206,0,201,0,41,36,736
36119014901,Census Tract 149.01, Westchester County, New York,6524,134797,638700,2367,5634,18,33,236,0,0,46,557
36119014903,Census Tract 149.03, Westchester County, New York,4526,87746,443400,2104,4265,17,35,3,0,0,0,206
36119014907,Census Tract 149.07, Westchester County, New York,4255,110610,395500,1241,3452,151,17,185,0,0,1,449
36119014908,Census Tract 149.08, Westchester County, New York,2918,138571,614400,1034,2572,2,0,148,0,0,30,166
36119014909,Census Tract 149.09, Westchester County, New York,2907,104286,432600,1528,2577,0,0,148,0,0,0,182
36119015000,Census Tract 150, Westchester County, New York,5178,126724,584300,2239,4366,103,28,82,0,27,201,377
36119981000,Census Tract 9810, Westchester County, New York,1921,57353,-666666666,381,676,549,0,353,0,9,4,330
36119982000,Census Tract 9820, Westchester County, New York,1562,-666666666,-666666666,46,175,809,0,68,0,0,14,496
36119983000,Census Tract 9830, Westchester County, New York,1331,-666666666,-666666666,112,554,465,46,6,0,0,84,176
36119984000,Census Tract 9840, Westchester County, New York,288,38929,-666666666,52,149,97,0,0,0,0,4,38
36119985000,Census Tract 9850, Westchester County, New York,2485,-666666666,-666666666,15,1567,324,13,104,10,0,59,417
42103950102,Census Tract 9501.02, Pike County, Pennsylvania,2383,57292,188200,467,2077,7,0,24,0,15,6,254
42103950103,Census Tract 9501.03, Pike County, Pennsylvania,2336,55833,174600,450,2013,10,15,19,6,22,122,129
42103950104,Census Tract 9501.04, Pike County, Pennsylvania,2311,53789,215500,407,2128,14,9,27,0,0,15,127
42103950201,Census Tract 9502.01, Pike County, Pennsylvania,3470,69554,225200,722,2665,362,0,0,0,34,56,353
42103950202,Census Tract 9502.02, Pike County, Pennsylvania,1562,51016,180700,223,1330,107,0,0,0,0,69,56
42103950301,Census Tract 9503.01, Pike County, Pennsylvania,2494,50129,182400,640,2381,28,0,0,0,0,58,27
42103950302,Census Tract 9503.02, Pike County, Pennsylvania,771,61875,336500,265,745,0,8,18,0,0,0,0
